,Smiles,pIGC50,Canonical_SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
10,C(C#N)I,2.47,N#CCI,7.770277777777777,7.770277777777777,1.412777777777778,-1.682777777777778,0.38869398299485663,16.0,166.949,164.933,166.923197064,22,0,0.086953254509267,-0.19748605645755538,0.19748605645755538,0.086953254509267,2.5,2.75,2.75,1.3516441151533924,3.552734354515761,78.52932501298082,5.207106781186548,3.825178068509185,3.9826763596855073,2.5606601717798214,1.6625890342545926,1.7413381798427536,0.2062945171272963,0.7456690899213768,0.042257712736425826,0.28347335475692037,0.0,0.0,0.21999999999999997,12.164797036380532,1.6057694396735218,3.2199999999999998,2.2199999999999993,41.56855194507414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,22.590870627068057,0.0,0.0,13.190394105830492,2.7415171123404405,22.590870627068057,5.261891554738487,0.0,0.0,0.0,4.3796556806977796,0.0,0.0,6.069221312792274,0.0,0.0,0.0,22.590870627068057,4.3796556806977796,0.0,11.33111286753076,2.7415171123404405,0.0,0.0,0.0,0.0,23.79,4.3796556806977796,0.0,0.0,0.0,0.0,0.0,28.66009193986033,0.0,0.0,0.0,8.003408667078928,11.262777777777778,1.412777777777778,0.0,7.770277777777777,0.0,0.0,1.4241666666666666,0.0,0.0,0.0,0.5,4,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.94498,24.499999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,C(=O)(C(Cl)(Cl)Cl)N,-0.29,NC(=O)C(Cl)(Cl)Cl,10.319444444444443,10.319444444444443,0.2847222222222223,-2.190972222222222,0.5271684902275346,14.714285714285714,162.40300000000002,160.387,160.920196724,42,0,0.2690832000281694,-0.3659454394621809,0.3659454394621809,0.2690832000281694,1.7142857142857142,2.142857142857143,2.142857142857143,1.6151713102472967,4.055701378201075,121.47138037474596,7.6547005383792515,4.989355304991503,5.257142143046866,3.8540592754970233,2.139104843495667,2.378571071523433,0.8029116334511176,3.084144057250673,0.24250065068084645,0.7275019520425394,0.0,0.0,0.3399999999999999,50.070310617666195,4.241724663434719,2.0724211675050093,2.9709148264984226,58.44145888473996,5.719716975726273,0.0,2.8236841566564013,0.0,9.699715664881277,0.0,4.794537184071822,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,7.6182213407282235,40.70999940004906,0.0,0.0,5.719716975726273,3.7925359355297714,0.0,0.0,0.0,0.0,5.719716975726273,0.0,0.0,34.802819670697545,9.699715664881277,4.794537184071822,0.0,0.0,0.0,2.8236841566564013,0.0,0.0,43.09,9.699715664881277,4.794537184071822,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,0.0,37.62650382735394,10.48185185185185,14.934814814814814,10.319444444444443,0.0,-0.2847222222222223,-1.2013888888888882,0.0,0.0,0.0,0.0,0.5,7,2,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0.8418999999999999,29.4844,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CC#N,-2.28,CC#N,7.590277777777778,7.590277777777778,1.1041666666666665,-2.4027777777777777,0.3869805798690774,21.666666666666668,41.053000000000004,38.028999999999996,41.026549096,16,0,0.05871482377124906,-0.1986584259265234,0.1986584259265234,0.05871482377124906,2.6666666666666665,3.0,3.0,1.3516441151533924,3.55273435451576,75.77443751081735,5.207106781186548,4.447213595499958,1.4472135954999579,2.5606601717798214,1.973606797749979,0.47360679774997894,0.11180339887498948,0.11180339887498948,0.0,0.0,0.0,0.0,-0.51,12.164797036380532,0.2742074196060536,1.4900000000000018,1.489999999999999,23.71168432419831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,10.964167785806339,6.069221312792274,4.1122756685106605,0.0,5.261891554738487,0.0,0.0,6.851892117295679,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,10.964167785806339,0.0,0.0,0.0,0.0,23.79,6.851892117295679,0.0,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,9.374167223249147,18.458333333333332,0.0,0.0,7.590277777777778,0.0,0.0,1.1041666666666665,0.0,-2.4027777777777777,0.0,0.5,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.52988,11.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,C(C(Br)(Br)Br)O,0.11,OCC(Br)(Br)Br,6.942708333333334,6.942708333333334,1.192708333333333,-2.104166666666667,0.672170838431132,21.5,282.75699999999995,279.733,279.7734010160001,38,0,0.21019312443843668,-0.393106516529226,0.393106516529226,0.21019312443843668,1.8333333333333333,2.3333333333333335,2.3333333333333335,1.6364527976600283,4.1447263667447585,99.72120767599533,7.707106781186548,5.5421417094915455,7.300131326835658,3.8106601717798214,2.429319145209636,3.400065663417829,0.5998211416586003,7.360747117423198,0.11572751247156893,0.6013377943029549,0.0,0.0,1.4,49.09358392980085,3.430330466274332,2.6448979591836737,5.4,65.80265146997692,5.1088081911072125,0.0,2.1427945418030347,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,47.78983169384804,0.0,0.0,9.300502355256729,7.8503253034476534,47.78983169384804,1.4311996572326342,0.0,0.0,2.1427945418030347,6.558985242916288,0.0,0.0,0.0,0.0,0.0,0.0,47.78983169384804,15.24178763305917,0.0,0.0,2.7415171123404405,0.0,0.0,0.0,0.0,20.23,8.701779784719323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.89863988495526,4.172716769573075,18.988750000000003,8.620625,0.0,3.7447916666666665,0.0,0.0,0.0,0.0,-2.104166666666667,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1.8172000000000001,36.59780000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,C(C(Cl)(Cl)Cl)O,-0.46,OCC(Cl)(Cl)Cl,6.6875,6.6875,2.213541666666666,-2.5578703703703702,0.5156043099150647,21.5,149.40400000000002,146.38,147.924947756,38,0,0.21275176430590356,-0.3919247966405755,0.3919247966405755,0.21275176430590356,1.8333333333333333,2.3333333333333335,2.3333333333333335,1.6364527976600283,4.1447263667447585,99.72120767599533,7.707106781186548,5.5421417094915455,4.809928547546908,3.8106601717798214,2.429319145209636,2.154964273773454,0.5998211416586003,2.8810535654581555,0.11572751247156893,0.34718253741470684,0.0,0.0,0.8299999999999998,49.09358392980085,2.9773946663349102,2.218397116894937,4.829999999999999,55.10980733369787,5.1088081911072125,0.0,0.0,5.223735592762406,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,9.300502355256729,7.8503253034476534,34.802819670697545,1.4311996572326342,0.0,0.0,3.7925359355297714,6.558985242916288,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,16.891529026785907,0.0,0.0,2.7415171123404405,0.0,0.0,0.0,0.0,20.23,10.35152117844606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,38.97553644027062,17.29416666666667,15.107453703703703,0.0,3.4895833333333335,0.0,0.0,0.0,0.0,-2.5578703703703702,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1.3489,27.375799999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,C(C(=O)N)(Cl)Cl,-0.98,NC(=O)C(Cl)Cl,10.26388888888889,10.26388888888889,0.3402777777777777,-2.413194444444444,0.505860906944957,17.333333333333332,127.958,124.93400000000001,126.959169076,36,0,0.2502258746447247,-0.36731760539791636,0.36731760539791636,0.2502258746447247,2.1666666666666665,2.6666666666666665,2.6666666666666665,1.6151713102472967,4.055701378201075,121.47138037474598,7.6547005383792515,5.611390831982275,4.123248724019184,3.8540592754970233,2.4501226069910533,1.8116243620095922,0.565563372341668,1.5149564167794667,0.16166710045389762,0.48500130136169295,0.0,0.0,0.04999999999999993,50.070310617666195,2.38092859071795,2.263031896728365,2.296913580246913,49.543163158026104,5.719716975726273,0.0,7.636005486108142,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,23.20187978046503,0.0,0.0,1.3707585561702202,8.988979896898444,29.10905950981654,0.0,0.0,5.719716975726273,4.81232132945174,0.0,0.0,0.0,0.0,5.719716975726273,0.0,0.0,23.20187978046503,10.719501058803246,4.794537184071822,0.0,1.3707585561702202,0.0,2.8236841566564013,0.0,0.0,43.09,10.719501058803246,4.794537184071822,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,0.0,27.39632249329165,19.169614197530866,9.759012345679011,7.850694444444445,0.0,-0.3402777777777777,-1.3001543209876536,0.0,0.0,0.0,0.0,0.5,6,2,2,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0.2754,24.6884,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,C(C(Cl)Cl)O,-0.99,OCC(Cl)Cl,6.645447530864198,6.645447530864198,2.4357638888888884,-2.6566358024691357,0.5003788036173845,26.0,114.95899999999999,110.927,113.963920108,32,0,0.21017161380094912,-0.39355858453313275,0.39355858453313275,0.21017161380094912,2.4,3.0,3.0,1.6364527976600283,4.1447263667447585,99.23098268032226,7.707106781186548,6.164177236482318,3.676035128519226,3.8106601717798214,2.740336908705022,1.588017564259613,0.3624728805491507,1.3118659249869495,0.07715167498104596,0.2314550249431379,0.0,0.0,0.5399999999999999,49.09358392980085,1.5656898244382411,2.7602643171806167,4.540000000000001,46.21151160698402,5.1088081911072125,4.81232132945174,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,10.671260911426948,9.221083859617874,23.20187978046503,1.4311996572326342,0.0,0.0,4.81232132945174,6.558985242916288,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,17.91131442070788,0.0,0.0,4.1122756685106605,0.0,0.0,0.0,0.0,20.23,11.371306572368027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,28.745355106208326,26.00648919753086,9.874104938271604,-2.4357638888888884,3.4340277777777777,0.0,0.0,0.0,0.0,-2.6566358024691357,0.0,1.0,5,1,1,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0.7824,22.579799999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,C(C(=O)N)Br,1.52,NC(=O)CBr,10.293402777777779,10.293402777777779,0.31076388888888884,-2.295138888888889,0.5034130813241964,21.0,137.96400000000006,133.93200000000002,136.947625848,30,0,0.22757414647428365,-0.36895137183039467,0.36895137183039467,0.22757414647428365,2.6,3.2,3.2,1.6151713102472967,4.055701378201075,120.22626787690943,7.6547005383792515,6.233426358973048,3.819422898087752,3.8540592754970233,2.76114037048644,1.659711449043876,0.39964368266078976,0.7961428174394658,0.0808335502269488,0.42002344784773826,0.0,0.0,-0.050000000000000044,50.070310617666195,1.2219829120683519,2.203164556962026,3.9500000000000015,44.20914881007193,5.719716975726273,0.0,2.8236841566564013,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,15.929943897949348,0.0,2.7415171123404405,5.282192925464797,10.359738453068664,21.837123627300855,0.0,0.0,5.719716975726273,0.0,5.282192925464797,0.0,0.0,0.0,5.719716975726273,0.0,0.0,15.929943897949348,11.189372654816303,4.794537184071822,0.0,2.7415171123404405,0.0,2.8236841566564013,0.0,0.0,43.09,11.189372654816303,4.794537184071822,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.565201268996842,25.88023148148148,2.3466203703703705,10.293402777777779,-2.295138888888889,-0.31076388888888884,-1.2476851851851845,0.0,0.0,0.0,0.0,0.5,5,2,2,0,0,0,0,0,0,1,1,3,1,0,0,0,0,-0.1333999999999999,22.9884,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,C(C(=O)N)Cl,0.04,NC(=O)CCl,10.208333333333332,10.208333333333332,0.3958333333333335,-2.6354166666666665,0.4450443872218326,21.0,93.51299999999999,89.48100000000001,92.998141428,30,0,0.23184488025777666,-0.36864102682170025,0.36864102682170025,0.23184488025777666,2.6,3.2,3.2,1.6151713102472967,4.055701378201075,120.22626787690943,7.6547005383792515,6.233426358973048,2.989355304991503,3.8540592754970233,2.76114037048644,1.2446776524957515,0.39964368266078976,0.5886259191654034,0.0808335502269488,0.24250065068084645,0.0,0.0,-0.24000000000000005,50.070310617666195,1.1175300244446806,2.0259574468085106,3.759999999999999,40.64486743131224,5.719716975726273,5.832106723373709,2.8236841566564013,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,11.600939890232516,0.0,0.0,0.0,2.7415171123404405,10.359738453068664,17.508119619584022,0.0,0.0,5.719716975726273,0.0,5.832106723373709,0.0,0.0,0.0,5.719716975726273,0.0,0.0,11.600939890232516,11.739286452725214,4.794537184071822,0.0,2.7415171123404405,0.0,2.8236841566564013,0.0,0.0,43.09,17.45900342845149,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16614115922936,25.468873456790124,4.78074074074074,10.208333333333332,0.0,-0.3958333333333335,-4.034336419753085,0.0,0.0,0.0,0.0,0.5,5,2,2,0,0,0,0,0,0,1,1,3,1,0,0,0,0,-0.2895000000000001,19.9144,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,C(C(=O)N)I,1.85,NC(=O)CI,10.332777777777778,10.332777777777778,0.2713888888888887,-2.1376388888888886,0.44964764674553986,21.0,184.96400000000006,180.93200000000002,184.933761748,30,0,0.22675363258645911,-0.36901140249197234,0.36901140249197234,0.22675363258645911,2.6,3.2,3.2,1.6151713102472967,4.055701378201075,120.22626787690943,7.6547005383792515,6.233426358973048,4.390924650149371,3.8540592754970233,2.76114037048644,1.9454623250746852,0.39964368266078976,0.9390182554548703,0.0808335502269488,0.5422479395103033,0.0,0.0,0.19999999999999996,50.070310617666195,1.3641879833432484,2.4380952380952388,4.200000000000001,49.603439325474206,5.719716975726273,0.0,2.8236841566564013,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,22.590870627068057,0.0,2.7415171123404405,4.3796556806977796,10.359738453068664,28.49805035641956,0.0,0.0,5.719716975726273,0.0,4.3796556806977796,0.0,0.0,0.0,5.719716975726273,0.0,0.0,22.590870627068057,10.286835410049285,4.794537184071822,0.0,2.7415171123404405,0.0,2.8236841566564013,0.0,0.0,43.09,10.286835410049285,4.794537184071822,0.0,5.719716975726273,0.0,0.0,22.590870627068057,0.0,0.0,0.0,5.565201268996842,23.932992592592594,1.2199703703703704,10.332777777777778,0.0,-0.2713888888888887,-1.1776851851851846,0.0,0.0,0.0,0.0,0.5,5,2,2,0,0,0,0,0,0,1,1,3,1,0,0,0,0,-0.09329999999999988,28.081400000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,COC=O,-1.5,COC=O,9.543819444444445,9.543819444444445,1.5370370370370365,-2.765046296296296,0.39122582473304857,23.0,60.052000000000014,56.02,60.021129368000004,24,0,0.29229926118868244,-0.47122144651324294,0.47122144651324294,0.29229926118868244,2.75,3.5,3.5,1.210810026106033,3.5512529243669304,94.70165766734145,6.784457050376173,5.816496580927726,1.8164965809277263,3.416502219436388,2.6123724356957947,0.6123724356957946,0.18539540594929912,0.18539540594929912,0.04166666666666668,0.04166666666666668,0.0,0.0,-0.53,23.005390496014627,0.5057254621854761,2.4699999999999993,1.4699999999999982,29.999142472448057,4.736862953800049,0.0,1.3707585561702202,0.0,6.448272503918149,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,11.150228127393248,15.014434362552748,6.448272503918149,0.0,0.0,0.0,0.0,7.037952458882589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.486224962800737,9.53140013787187,0.0,5.483034224680881,0.0,0.0,0.0,0.0,26.3,13.486224962800737,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,5.483034224680881,28.174930555555555,0.0,9.543819444444445,0.0,0.0,0.0,0.0,-1.5370370370370365,0.0,-2.765046296296296,0.5,4,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,-0.2108000000000001,13.073,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,C(CBr)O,-0.85,OCCBr,6.697916666666667,6.697916666666667,2.3177083333333335,-2.604166666666666,0.5017509953790179,32.75,124.96499999999997,119.925,123.95237688,26,0,0.2100775253442341,-0.39550828823717926,0.39550828823717926,0.2100775253442341,2.5,3.25,3.25,1.6364527976600283,4.1447263667447585,97.62134220588545,7.707106781186548,6.78621276347309,3.3722093025877946,3.8106601717798214,3.051354672200408,1.4361046512938973,0.19655319086827255,0.5930523256469485,0.03857583749052298,0.2004459314343183,0.0,0.0,0.44,49.09358392980085,0.7375899013948476,3.440000000000002,2.4400000000000017,40.877497259029845,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,0.0,8.023710037805238,9.300502355256729,10.591842415788093,15.929943897949348,1.4311996572326342,0.0,0.0,0.0,11.841178168381084,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,18.381186016720935,0.0,0.0,5.483034224680881,0.0,0.0,0.0,0.0,20.23,11.841178168381084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.038752089056562,6.914233881913516,32.83479166666667,2.3735416666666667,0.0,1.145833333333333,0.0,0.0,0.0,0.0,-2.604166666666666,0.0,1.0,4,1,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0.3736,20.879799999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,C(CCl)O,-1.42,OCCCl,6.576388888888889,6.576388888888889,2.657986111111111,-2.755401234567901,0.44689761011841245,32.75,80.51399999999998,75.474,80.00289246,26,0,0.21009544468229413,-0.3951383143442885,0.3951383143442885,0.21009544468229413,2.5,3.25,3.25,1.6364527976600283,4.1447263667447585,97.62134220588545,7.707106781186548,6.78621276347309,2.5421417094915446,3.8106601717798214,3.051354672200408,1.0210708547457723,0.19655319086827255,0.3855354273728862,0.03857583749052298,0.11572751247156896,0.0,0.0,0.24999999999999997,49.09358392980085,0.6595500459136823,3.25,2.25,37.31321588027015,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,0.0,8.57362383571415,9.300502355256729,10.591842415788093,11.600939890232516,1.4311996572326342,0.0,0.0,0.0,12.391091966289997,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,18.931099814629846,0.0,0.0,5.483034224680881,0.0,0.0,0.0,0.0,20.23,12.391091966289997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,18.515173772146028,32.307739197530864,4.838287037037037,0.0,3.3784722222222223,0.0,-2.657986111111111,0.0,0.0,-2.755401234567901,0.0,1.0,4,1,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0.21749999999999997,17.805799999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,C/C=N/O,-1.25,C/C=N/O,6.565972222222222,6.565972222222222,0.9189814814814816,-2.5684027777777776,0.24532115973035182,32.0,59.06800000000001,54.028,59.03711378,24,0,0.32954709338420385,-0.41113634236272567,0.41113634236272567,0.32954709338420385,3.0,4.0,4.25,1.6431060651096356,4.026113439715186,116.61662740247263,7.49156383156272,6.8554618859638214,1.855461885963821,3.981380475434849,3.0644292740488974,0.6561809835850343,0.20309049179251717,0.20309049179251717,0.045643546458763846,0.045643546458763846,0.0,0.0,-0.53,57.508712278837244,0.37938676616326966,2.4699999999999993,1.4699999999999982,31.859310638726573,5.209533821043797,0.0,0.0,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,5.15571272675054,0.0,6.851892117295679,10.302927887247662,1.3707585561702202,12.123767702957311,6.190652218737002,0.0,0.0,5.15571272675054,6.851892117295679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.400186039780799,0.0,0.0,12.334926341976558,5.15571272675054,1.4311996572326342,0.0,0.0,32.59,13.04254433603268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.365246547794337,6.914233881913515,32.00013888888889,0.0,0.0,5.903912037037037,0.0,0.0,0.0,-0.9189814814814816,-2.5684027777777776,0.0,0.5,4,1,2,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0.4663,15.9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
